category,id,shown_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,-16.010673782521682,-16.010673782521682,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,-16.010673782521682,-16.010673782521682,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,-16.010673782521682,26.026026026026024,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,-16.010673782521682,26.026026026026024,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,-16.010673782521682,26.026026026026024,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,-16.010673782521682,26.026026026026024,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,0.0,0.0,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,0.0,0.0,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,0.0,0.0,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,0.0,0.0,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,0.0,50.05005005005005,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,0.0,50.05005005005005,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,0.0,50.05005005005005,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,0.0,50.05005005005005,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,0.0,-16.010673782521682,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,0.0,-16.010673782521682,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,0.0,-16.010673782521682,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,0.0,-16.010673782521682,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,0.0,26.026026026026024,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,0.0,26.026026026026024,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,0.0,26.026026026026024,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,0.0,0.0,26.026026026026024,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,0.0,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,0.0,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,0.0,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,0.0,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,50.05005005005005,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,50.05005005005005,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,50.05005005005005,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,50.05005005005005,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,-16.010673782521682,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,-16.010673782521682,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,-16.010673782521682,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,-16.010673782521682,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,26.026026026026024,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,26.026026026026024,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,26.026026026026024,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,26.026026026026024,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,19.062748212867355,0.0,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,19.062748212867355,0.0,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,19.062748212867355,0.0,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,19.062748212867355,0.0,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,19.062748212867355,50.05005005005005,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,19.062748212867355,50.05005005005005,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,19.062748212867355,50.05005005005005,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,19.062748212867355,50.05005005005005,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,19.062748212867355,-16.010673782521682,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,19.062748212867355,-16.010673782521682,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,19.062748212867355,-16.010673782521682,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,19.062748212867355,-16.010673782521682,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,19.062748212867355,26.026026026026024,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,19.062748212867355,26.026026026026024,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,19.062748212867355,26.026026026026024,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,19.062748212867355,26.026026026026024,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,-16.010673782521682,0.0,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,-16.010673782521682,0.0,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,-16.010673782521682,0.0,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,-16.010673782521682,0.0,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,-16.010673782521682,50.05005005005005,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,-16.010673782521682,50.05005005005005,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,-16.010673782521682,50.05005005005005,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,-16.010673782521682,50.05005005005005,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,-16.010673782521682,-16.010673782521682,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,-16.010673782521682,-16.010673782521682,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,-16.010673782521682,-16.010673782521682,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,-16.010673782521682,-16.010673782521682,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,-16.010673782521682,26.026026026026024,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,-16.010673782521682,26.026026026026024,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,-16.010673782521682,26.026026026026024,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,-16.010673782521682,26.026026026026024,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,0.0,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,0.0,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,0.0,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,0.0,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,50.05005005005005,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,50.05005005005005,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,50.05005005005005,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,50.05005005005005,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,-16.010673782521682,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,-16.010673782521682,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,-16.010673782521682,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,-16.010673782521682,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,26.026026026026024,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,26.026026026026024,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,26.026026026026024,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,19.062748212867355,0.0,26.026026026026024,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,0.0,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,0.0,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,0.0,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,0.0,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,50.05005005005005,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,50.05005005005005,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,50.05005005005005,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,50.05005005005005,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,-16.010673782521682,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,-16.010673782521682,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,-16.010673782521682,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,-16.010673782521682,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,26.026026026026024,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,26.026026026026024,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,26.026026026026024,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,26.026026026026024,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,19.062748212867355,0.0,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,19.062748212867355,0.0,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,19.062748212867355,0.0,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,19.062748212867355,0.0,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,19.062748212867355,50.05005005005005,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,19.062748212867355,50.05005005005005,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,19.062748212867355,50.05005005005005,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,19.062748212867355,50.05005005005005,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,19.062748212867355,-16.010673782521682,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,19.062748212867355,-16.010673782521682,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,19.062748212867355,-16.010673782521682,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,19.062748212867355,-16.010673782521682,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,19.062748212867355,26.026026026026024,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,19.062748212867355,26.026026026026024,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,19.062748212867355,26.026026026026024,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,19.062748212867355,26.026026026026024,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,-16.010673782521682,0.0,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,-16.010673782521682,0.0,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,-16.010673782521682,0.0,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,-16.010673782521682,0.0,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,-16.010673782521682,50.05005005005005,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,-16.010673782521682,50.05005005005005,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,-16.010673782521682,50.05005005005005,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,-16.010673782521682,50.05005005005005,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,-16.010673782521682,-16.010673782521682,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,-16.010673782521682,-16.010673782521682,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,-16.010673782521682,-16.010673782521682,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,-16.010673782521682,-16.010673782521682,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,-16.010673782521682,26.026026026026024,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,-16.010673782521682,26.026026026026024,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,-16.010673782521682,26.026026026026024,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,-16.010673782521682,26.026026026026024,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,0.0,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,0.0,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,0.0,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,0.0,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,50.05005005005005,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,50.05005005005005,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,50.05005005005005,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,50.05005005005005,0.0
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,-16.010673782521682,50.05005005005005
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,-16.010673782521682,19.062748212867355
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,-16.010673782521682,26.026026026026024
Kişisel Bakım,Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,125.9,12,-16.010673782521682,0.0,-16.010673782521682,0.0
