District,Rooms,median_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Almus,3+1,20000.0,04,0.0,0.0,0.0,
Erbaa,1+1,17000.0,04,0.0,0.0,-10.526315789473683,
Erbaa,2+0,21500.0,04,0.0,0.0,-6.521739130434782,
Erbaa,2+1,17000.0,04,0.0,0.0,13.333333333333334,
Erbaa,2.5+1,20000.0,04,0.0,0.0,0.0,
Erbaa,3+1,18000.0,04,0.0,-5.263157894736842,-2.7027027027027026,
Erbaa,4+1,23000.0,04,0.0,0.0,-58.18181818181818,
Erbaa,4.5+1,50000.0,04,,,,
Erbaa,Stüdyo (1+0),111111.0,04,0.0,0.0,,
Erbaa / Gökal,3+1,16000.0,04,0.0,,,
Merkez,1+1,16750.0,04,1.5151515151515151,0.7518796992481203,1.5151515151515151,
Merkez,1.5+1,20000.0,04,,,,
Merkez,10 Üzeri,250000.0,04,,,,
Merkez,2+0,16000.0,04,0.0,0.0,-1.5384615384615385,
Merkez,2+1,15125.0,04,-0.819672131147541,0.8333333333333334,0.8333333333333334,
Merkez,2.5+1,17500.0,04,0.0,9.375,4.477611940298507,
Merkez,3+1,21625.0,04,0.0,4.216867469879518,1.7647058823529411,
Merkez,3.5+1,40000.0,04,0.0,0.0,1.2658227848101267,
Merkez,4+0,42000.0,04,0.0,0.0,0.0,
Merkez,4+1,34750.0,04,0.0,4.511278195488721,10.317460317460316,
Merkez,5+1,40000.0,04,0.0,20.30075187969925,61.61616161616161,
Merkez,5+2,42500.0,04,21.428571428571427,0.0,21.428571428571427,
Merkez,6+1,42500.0,04,0.0,0.0,-5.555555555555555,
Merkez,Stüdyo (1+0),12500.0,04,0.0,1.6260162601626018,1.6260162601626018,
Merkez / Karşıyaka,1+1,16750.0,04,0.0,3.076923076923077,6.349206349206349,
Merkez / Karşıyaka,2+0,16250.0,04,0.0,12.068965517241379,12.068965517241379,
Merkez / Karşıyaka,2+1,20250.0,04,1.25,6.578947368421052,15.714285714285714,
Merkez / Karşıyaka,3+1,23500.0,04,2.1739130434782608,-2.083333333333333,-6.0,
Merkez / Karşıyaka,3.5+1,32000.0,04,0.0,0.0,6.666666666666667,
Merkez / Karşıyaka,4+1,28000.0,04,-9.67741935483871,-9.67741935483871,-9.67741935483871,
Merkez / Karşıyaka,4+2,20000.0,04,0.0,0.0,0.0,
Merkez / Karşıyaka,4.5+1,38000.0,04,2.013422818791946,1.3333333333333335,2.013422818791946,
Merkez / Köyler,1+1,16750.0,04,0.0,0.0,-1.4705882352941175,
Merkez / Köyler,2+0,11750.0,04,0.0,0.0,0.0,
Merkez / Köyler,2+1,18500.0,04,8.823529411764707,-2.631578947368421,2.7777777777777777,
Merkez / Köyler,2.5+1,17000.0,04,0.0,0.0,0.0,
Merkez / Köyler,3+1,24750.0,04,-1.0,-3.414634146341464,3.125,
Merkez / Köyler,3.5+1,20000.0,04,0.0,0.0,0.0,
Merkez / Köyler,4+1,32000.0,04,12.280701754385964,16.363636363636363,6.666666666666667,
Merkez / Köyler,5+1,25000.0,04,0.0,0.0,0.0,
Merkez / Perakende,1+1,15000.0,04,-25.0,11.11111111111111,11.11111111111111,
Merkez / Perakende,2+0,14000.0,04,0.0,0.0,0.0,
Merkez / Perakende,2+1,15500.0,04,0.0,0.0,3.3333333333333335,
Merkez / Perakende,3+1,22500.0,04,0.0,0.0,2.272727272727273,
Merkez / Perakende,4+1,27000.0,04,0.0,22.727272727272727,25.581395348837212,
Niksar,1+1,14000.0,04,0.0,3.7037037037037033,7.6923076923076925,
Niksar,2+1,12000.0,04,0.0,0.0,-15.789473684210526,
Niksar,3+1,20000.0,04,0.0,0.0,11.11111111111111,
Niksar,4+1,25000.0,04,0.0,0.0,0.0,
Pazar,1+1,11500.0,04,0.0,0.0,0.0,
Pazar,3+1,19750.0,04,0.0,0.0,-1.25,
Reşadiye,1+1,16000.0,04,0.0,,,
Reşadiye,3+1,16000.0,04,0.0,-5.88235294117647,-5.88235294117647,
Turhal,1+1,15000.0,04,0.0,11.11111111111111,25.0,
Turhal,2+1,18250.0,04,-1.3513513513513513,-1.3513513513513513,17.741935483870968,
Turhal,2.5+1,15000.0,04,0.0,-3.225806451612903,0.0,
Turhal,3+1,18749.5,04,0.0,1.3486486486486486,1.3486486486486486,
Turhal,3.5+1,12000.0,04,0.0,0.0,,
Turhal,4+1,26000.0,04,0.0,0.0,0.0,
Turhal,4.5+1,23500.0,04,0.0,0.0,11.904761904761903,
Turhal,5+2,23500.0,04,0.0,0.0,0.0,
Zile,1+1,15750.0,04,0.0,-12.5,-12.5,
Zile,2+0,15000.0,04,0.0,0.0,27.659574468085108,
Zile,2+1,14000.0,04,-3.4482758620689653,-3.4482758620689653,-8.19672131147541,
Zile,3+1,18000.0,04,0.0,5.88235294117647,9.090909090909092,
